conversion,facebook_impression,google_ads_impression,tiktok_impression,youtube_impression,affiliates_impression
1008.2523164790844,3088.041056494466,2131.331528482228,1342.8416752186504,1773.897244541908,1355.5257788118688
1061.9677184631944,2598.7885548876093,2283.800995601106,1696.9514741243,2031.8771869128545,1791.5734443141782
951.9074981217291,2473.3157632896464,1520.6030485130316,1910.3592126730086,1677.996159333887,1734.451376509095
991.255434661489,2568.473844117657,2194.5258361501515,1266.5414405725437,1689.254842231741,2019.5531949355448
822.9042951933218,2347.6900982576917,1333.8039512316416,1452.978192599411,1008.2881615540429,1945.4210154957732
986.2583909652665,2305.453482777465,2002.7027216036013,1867.8486145598101,1793.2974524159076,1567.5758237076773
877.3740178640664,2875.5612770361286,1428.8803401057623,1381.05593211096,1071.5482668009427,1663.202464854803
1097.022724714041,2934.505555518501,2304.12887731527,1707.800173818218,1820.4871759574262,2166.4347715211106
934.6436514154481,2775.926066921371,1869.920750192672,1203.6901363461075,1369.302843598989,1895.9291197128475
987.5546184310949,2610.2266587711747,2340.7351944660877,1100.4017838105651,1646.4157389998934,2072.3196059744714
844.1641486594322,2157.1402347212797,1639.9108440755554,1149.7221319653113,1364.1624588145248,1901.9062527663411
990.6479997099397,2373.156421350739,2356.1674737683015,1578.6533618450478,1590.6666007077638,1706.4887994505268
858.1199739408122,2203.1199873710675,1514.3737773708006,1394.4231424183763,1740.2670041063498,1485.1666578128056
923.767140090216,2309.163550073522,1518.206482591575,1919.397122690375,1469.407595950168,1957.7510785258028
970.91318664955,2873.333438986871,1951.4390602846504,1632.87551591635,809.9154199596362,2135.0361131708355
951.4585126094249,2380.80839829595,1847.4198492216224,1579.2499629159734,1537.585504401059,2132.0340661503483
884.3973779777191,2750.6599599346528,1471.1244717962113,1565.8378643804024,977.2452306387362,1805.544272695461
945.5314832826989,2404.3424796558184,1784.6178097366474,1980.8666853283212,1325.0823892114133,1740.5296841343384
1102.6568697232376,2989.4223277032206,2223.279332639616,1609.8021231206353,2044.8417611748882,2137.5081076199676
977.5849097354576,2604.1099699962124,2115.7188679117153,1464.0482327253142,1452.1028557008103,2078.763746460853
1015.7931372901729,2816.3023208135564,1706.2518387109403,1604.8211915690094,2148.0827686511393,1681.3926125042733
972.8219153698308,2596.397211636783,1882.5258050417553,1597.3410721869236,1768.0086219442003,1682.9454661784516
1082.571809647089,3114.816877631634,2486.8470300823715,1321.4019902645018,1717.8189216258418,1793.082750428097
865.8186322171699,2589.381045473011,1442.8890689539073,1221.6042180710565,1372.527678090116,1892.1954733167697
935.8764476784658,2428.8553908423573,1688.1109788964206,1843.3549912596134,1631.6531690440193,1413.716594441746
1125.2366168320973,3231.2672175096604,2372.0003953278174,1958.5401693648462,1827.363382543978,1438.8828188542695
874.4853440399753,2462.6118833928253,1433.5488505770527,1393.9166745022778,1723.7687413029669,1365.8077413211272
875.3388143662921,2118.293432734351,1428.4055081306249,1966.3003929372971,1440.3962611656602,1478.437591502191
919.0718398524841,2380.2198473453273,1729.7130786452772,1950.0795622302508,1358.7132015953619,1475.0589565937796
936.0525823540954,2643.082780089794,1627.6974194945603,1687.5544365676483,1119.6092466668363,2100.636828678491
981.4576606854938,2784.8774245451923,1833.266973000635,1978.0677446675015,1332.1267358071761,1558.6870103822423
1061.6488158206614,3110.5517502528223,2322.204686861147,1574.8800076313937,1607.8460452894094,1537.1689667318333
891.6445767493043,2241.0381705675663,1975.443131559674,1140.3014007281652,1604.5779383513939,1501.7667265907264
929.2383629297641,2438.7762399734333,1585.7756968515505,1686.040306881115,1699.1682484865808,1896.260915915323
1055.594147986945,3223.869997694899,2358.841405797208,1518.606051252649,1469.508210266489,1455.3350974076131
915.3739366216984,2217.5005352672256,1671.6556543319846,1601.1076826851263,1570.962553718606,2093.6832137639954
863.5525049797923,2405.817888244516,1770.1091984711431,1205.2041356773752,1194.9944456796557,1897.5617778022522
833.8669054562376,2176.4326384271953,1489.9030267520839,1118.604354528307,1321.4774311993815,2137.039346643892
985.4581314055172,2446.6496643634505,2001.4378060816916,1805.6189065511928,1719.717668628175,1616.8603533469657
1053.800451161701,2893.6009454272116,2245.6515360965473,1857.928349277519,1814.1944579209696,1283.1987546583612
1067.8990502937986,2695.5176620858538,2256.0266236357147,2014.5195159783577,1770.7777328635732,1587.0273231140955
994.305629470932,2449.6799646681748,1788.4448241171158,1635.0008192559199,2157.4462908856,1903.274513327606
927.2864841812266,2405.3481494137077,1626.707128405461,1449.2145455951734,1980.574771915878,1776.184840349558
851.3284197483573,1975.8073214637266,1682.6938899122374,1049.5574915650088,1539.1731714146845,2104.0912473878216
1004.5594713265567,2560.574663290976,2240.220779336701,1830.958864208479,1603.2075750158713,1426.7271782702671
850.7429405940325,2161.0165039007757,1692.5452648078142,1184.2208384015726,1354.252968758323,2166.7980380461086
966.0643450511966,2956.031190774184,1529.9610732832969,1812.9235163295893,1224.0872865870685,1761.9185400200583
886.5307889047565,2542.334059231519,1547.118765649306,1617.795698101784,1098.4443344524161,1941.1287536719638
950.1066454387793,2585.1515241536504,2052.240406156337,1231.0138742018946,1921.2928984557932,1260.605591644927
944.4355399078484,2368.1899495778493,2144.713468123698,1504.7073511744115,1235.0960620656942,1862.284298199149
1042.876712288595,2481.0306340234447,2349.2733806512215,1857.0876467261587,1796.9255592527302,1759.2932932758958
836.955600340051,2306.4475757721366,1517.6166209861717,1455.1463272814512,1146.621162268715,1623.6945468791491
1071.222949137365,3180.7616937104867,2117.1437401866033,1782.9954387555774,1545.1866023939915,1526.783887964245
1023.3417068409885,2772.956621047857,2231.1180829295,1394.28063527139,1898.988955320283,1799.6329597681574
942.3875846298877,2945.197604186739,1673.924903355628,1616.6597390973022,1026.7999963011955,1936.7313567897631
802.6404416590967,2054.0230538471096,1516.7378398690976,1361.865661319241,1125.260933484318,1647.0986622741864
791.7681285907673,2653.77908602512,1261.5175917777528,1089.4577666822393,986.2812897019244,1579.6077724094441
1094.2206340820358,3304.4125140221195,2391.500254603744,1099.5811853320324,1700.8643297041294,2247.894304619239
1023.0064589936617,2547.201654767073,1915.3514774857354,1899.0986954079424,1999.8786302832293,1701.2634651072485
1075.8784138218284,3351.7124326912262,2056.5836307600016,1755.7381308802753,1739.0592803962313,1512.5182695128003
824.8261456202238,2111.7535758580902,1822.059925619324,1175.0269377884956,1255.9996531264749,1425.1321405894473
894.0144300002185,2461.641704198781,1426.550074453896,1536.5489145756558,1530.33069154643,1859.8792382546314
999.7066062930511,3039.727714377156,2257.1253856411863,1094.1854569847553,1514.219734135347,1670.054371595299
924.3572500892808,2862.933745275761,1576.9464529500565,1569.503522814287,1483.426981476519,1216.7559912450224
942.5473648222592,2259.6265019165403,2056.9530896386377,1673.4612116362712,1395.587707118195,1790.2764584254724
956.7336896258291,2958.5741545682054,1794.9334362083441,1080.4080237601454,1288.6338135033313,2198.6199264598827
948.4564952618699,2768.764820577062,1877.5246456621671,1031.8170927317265,1795.460709154145,1716.7657442469074
945.5822644770118,2493.5515820162063,2075.777305384649,1492.682614459375,1153.5325429254108,2078.667928469342
970.0436675771806,2349.6244679903148,2145.7995421129262,1448.8157415643257,1628.4941083968747,2089.152201227724
1062.1943195445674,2783.4584281419557,2271.0995613233704,1615.9689274385603,1959.1734254510832,1805.0114852619724
910.5230622869844,2738.6180669458836,1666.269916530466,1492.734676274275,1027.8133411974848,1867.1069374646693
938.7450566323741,2433.865958806489,1740.6702531806059,1035.6387932158852,1963.4303288309334,2192.482088130776
1174.6031656041307,3430.627410078835,2543.8375901212917,1386.9218028515995,1961.6526560278658,2257.940704591678
1031.7103584116248,3267.24312619207,1907.993536434662,1964.9545454035012,1102.7389342673039,1657.6788182310636
1083.70944884307,3214.461071553319,1892.4109818893771,1629.5850179794004,1930.7509849298767,2001.3679305827836
905.8277668717046,2939.3794109887376,1326.6483831477603,1517.6324045541717,1032.351696698414,2014.175162314788
1004.4254654011077,2856.5847102832104,1851.097787225054,1780.1603004581107,1551.5323933007828,1794.7075339638598
989.0510318903493,2813.537973339261,1666.558646331172,1559.6697656723309,1850.0207240765276,1840.2971608480766
1106.5359732241743,3179.508117392078,2176.436720547772,1874.6514322581634,1656.0435484784052,2071.2956766889133
1025.1210120819237,2782.020213405526,1817.3538274542502,1950.215780989336,1671.6992878515184,1838.2347778171409
887.6585909408759,2538.6245345770403,1773.6939072951338,1384.019256899724,1326.5728415115686,1451.500109392752
1001.9576000328223,2789.336515259404,2226.039281708446,1428.5673784192002,1217.3056201340992,2115.562172130246
1004.3794305765957,2562.8873972565907,2185.53834149886,1668.6072636646666,1754.9649885186507,1640.7537512768674
1019.8318563403656,2750.3612759665184,2068.624853681239,1610.4577665279696,2019.4532117270228,1489.3242468272067
949.1656693311929,2486.1238896936525,1982.9367728652405,1740.0475952598424,1206.5658567704972,1735.322732747559
1033.2399002874213,2836.470032402745,2110.468119350639,1196.4808043040505,2063.0067808815456,1879.4438726542285
976.136177620568,2777.1094783028293,1643.492846670653,1456.909811042526,2131.902619344936,1548.7586252988917
912.005613858368,2526.362577978602,1765.6085717730239,1471.2945918008984,1167.4618385606823,1986.1438433857393
989.3957992100129,3074.089358743113,1892.9306658147725,1362.1414245461092,1306.4361701294672,2046.522278600619
911.0031660478262,2656.380614600368,1732.3833263709164,1040.8446306363553,1516.869904575343,2079.401756505427
1017.1400486830132,2708.5840572815864,2383.767828692175,1109.0862753376741,1567.3768469565364,2143.2761359366777
954.2935922289589,2701.2756992855143,1989.2437149943185,1263.269322894106,1609.2068523076994,1503.34530450204
1085.7792222224357,2818.640875487731,2288.7110889388887,1839.6738826194032,1878.3964916422947,1839.808177138455
876.0973395025296,2153.4591961707047,1590.6495618429547,1465.9404877728234,1616.8103782426638,1882.149410396619
1089.0622434780278,2904.544461961061,2494.2306820510057,1163.9201351958002,1961.2670555641334,2278.188948528274
1091.1354144845443,2970.9038500033835,2403.5046984984324,1869.8387589295924,1800.6472835790314,1502.9088286500057
1102.6059115561588,3121.142573826991,2397.56878121349,1318.3299019880862,1850.3160763460235,2240.599503986274
870.8547031379816,2753.3034209619636,1621.1944237599462,1125.448290041386,1193.9740914219137,1482.4744041682452
1019.8630588195158,2701.8020958889574,2274.163917691313,992.6760239379073,1935.4317746483334,2277.492935503695
1083.8335823616878,2881.961048189496,2178.1224753665474,2043.1194342807228,1443.3276626456511,2183.431963748052
992.6424192805123,2800.42152758864,1919.5752587773668,1277.1128050083253,1539.0476860256338,2304.8548752798456
1036.7927878867974,2866.948576436039,2234.0308692285325,1880.029410469541,1269.2090160895546,1828.2371483065297
1111.1729492337922,2662.0754918919165,3116.388534025923,1265.8535699312145,1510.8027720913663,2353.3958131512795
857.7581426686955,2178.532980307952,1520.6686672977394,1710.4509103895964,1435.8540873655234,1469.6460803631605
1089.0462934909153,3083.415598905258,2480.444470060749,1610.310148366458,1487.1177032485025,1891.719906617267
947.1618327702477,2630.341343683159,1513.5672060794245,1932.602813111217,1485.8035718213405,1894.0662702854124
934.1221143022882,2655.5929068738174,2019.8856330673384,1372.5397015590218,1280.5845849204222,1716.353776554438
954.5216971142195,2709.634240712152,2148.20135540892,1284.9215135408836,1109.4050310986688,1997.60140779046
972.0436036118349,2367.423927842914,2066.295178372483,1557.0473510708325,1363.1172390859087,2221.683523247579
989.5843152248211,2578.5316661529478,2151.8024666518077,1445.8753098665052,1370.9378451387333,2299.1223518920287
999.236822525933,3120.9349125860126,1473.3457958204044,2088.7831273052216,1414.7023342176226,1335.830779952031
889.4043252786463,2356.694218265832,1603.7295669391553,1682.235489443628,1558.377044169962,1319.4847449316467
980.3967522406688,2653.284631628479,1630.4519133735275,1915.289351476943,1517.750771836133,2150.448987081496
940.8999915835404,2582.464322705051,1604.3951346091044,1408.6400338716958,1527.9803171409155,2255.93709088222
1000.785028806183,2569.2363168130914,1720.4476000182872,1909.6018637501925,1809.7671108260506,2057.712837805871
970.2322349149299,2575.814764382406,1995.8047357985731,1345.67165580905,1651.7562932456387,1905.5493930218486
1022.7543615640653,2504.1314695281417,2386.286539635511,1241.1811735773856,1957.476053475281,2037.1289126533288
1074.118852631066,3191.6732727591857,1958.1177184929152,1786.100228224001,1577.7323946020235,1962.655101495321
914.766259498592,2738.902501740482,1565.6467663687745,1103.1892288969232,1875.6257617584877,1560.3086399199408
805.3806591251412,2319.1429360807288,1647.3746394395405,1170.9917085582008,1071.1787997512515,1350.2714034352862
1011.8713294313636,2609.4404059553617,2032.1653178392799,1665.9500298159633,1962.9120876938348,1643.8571586174876
861.8426185310615,2544.821258686941,1702.410026441757,1204.7687548800984,1338.6037914092058,1336.0047879247002
821.0530623262634,2177.9428438553414,1612.6162749336286,1367.4143078252498,1217.1087771163986,1548.3797398391644
911.646529209664,2404.7614058145673,1717.2490953991273,1773.047400561051,1244.0540447098329,1766.392051588527
911.893119803923,2746.1612259501835,1630.2439596577042,1156.5437235454895,1213.6165998392478,2239.4471273891495
887.1505112409703,2430.97075817111,1948.9075567279979,1256.8918408731429,1180.719836175842,1746.2651010758316
1156.4758577568057,3365.8936705807428,2424.002488829268,1492.9584413421603,1775.399948100653,2297.5349523732243
942.4397469571089,2869.131391592144,1812.7839035354957,1177.153263980317,1888.9195581856504,1272.5167575822516
1088.5079669338104,3268.959649290906,2313.828801133277,1226.2090397082409,1789.80301640122,1956.945332527076
887.2978242541892,2521.522350910677,1977.442393141154,1297.113801015521,923.2606371829181,1577.7598778036497
1127.9839915818425,3108.014975202051,2174.7274610228424,2110.5051510621665,2085.9519699710363,1567.7365515993777
904.2549939524116,2961.641191020581,1470.6454876290418,1610.0428554322232,1136.704317862614,1334.9519727206941
972.4649304075976,2669.521503113504,1797.7370713364608,1452.4755361741343,1898.7146829555536,1572.2493716659703
1068.7833965650318,3205.8608455058356,2059.543896420012,2038.7200495917339,1256.2117758597758,1909.4207640593872
892.610578640989,2428.883680573914,1756.1843592499242,1762.5791729417188,1044.3312145261339,1534.2604425437653
950.4847554997996,2401.130463500799,1975.9689160148114,1948.5520255434471,1051.2230423146361,1827.781627422126
1131.652211647244,3001.434295917028,2386.0979902048693,2030.4406575813068,2091.5149480972727,1429.0681952887924
903.4770535633572,2754.311070521154,1573.9818337407273,1375.117854686352,1350.3991681965676,1661.2754431642743
1059.4740736022372,2872.9628868755017,1980.2733926446558,1763.9412845166905,2010.0698764460258,1795.0208778377191
867.4202083567226,2518.443067484627,1649.6778752815485,1473.6262777258983,1322.1930243329205,1251.4660662049373
882.3022143977078,2473.983666927675,2161.995553483314,1136.2088141071135,1095.070564125244,1415.3807159401754
1158.9078931286042,3410.9314586835662,2219.761478467646,2014.0190860757311,1740.824759366402,2066.893495239117
1061.4623387825857,3158.8964086763253,2363.5486949995575,1072.2602654251466,1909.1582197645514,1835.0081515157276
1103.037463142606,3254.706838542392,2512.549689512961,1176.4751163774652,1951.2643132604903,1858.6379335912811
932.8653902119643,2895.7685968131455,1420.9569990268249,1854.2987842088364,1231.9802327857856,1670.4063152348558
1007.9340581497623,3030.2431642183114,2064.583764446748,1424.075965632696,1605.6943195140966,1475.9854874267849
1061.0562814626353,3065.56931168995,2277.1769566831963,1828.4671622802643,1478.1992281381786,1463.4342659705003
972.9223831297933,3027.2389112273954,1649.2724231920702,1454.8656634997099,1425.7207946587935,2123.35791186358
932.0386688693477,2508.6539032466253,2036.4648743529183,1143.9903376711502,1828.6734092552379,1179.5349418305677
1012.6466184094804,3075.2117563315614,2188.2265492726556,1697.2218996452023,1150.3022012510817,1517.1591511834306
1077.1290104696618,3069.516170787414,2256.848185971803,1525.0192033443502,1855.809365337459,1776.8438734699814
