conversion,facebook_impression,google_ads_impression,tiktok_impression,youtube_impression,affiliates_impression
1384.9906034057792,2414.6006515489353,1801.5618671248303,1677.8556481727728,2442.3537142527575,2088.5854656307656
1246.696181494105,2374.63536263204,1040.8307771525904,1402.919963751291,2691.0171974056275,2108.425510489686
1346.8877617821036,2043.1882308703666,1639.3321993077536,2097.525739899545,2452.2817761609545,1736.7618527062918
1408.1122091897391,2043.5309220094646,2146.3170476387836,1968.263934576663,2621.1568059438287,1600.1863911543805
1377.3922887741542,2501.122146803168,1741.4434297215073,1653.031105759046,3076.5833357142465,1690.794364395655
1143.1995619789752,1507.7387171462942,1398.6794695417877,1731.4944909627602,2152.7382952045105,1512.6182214991286
1357.9528617824485,2365.3757674178355,1322.7739332358053,2081.4577900967943,2416.5918651279935,1993.595671009052
1309.6174411535671,2464.720146389943,1239.2635224984433,1575.2801055540342,2711.155603290252,2128.770511218189
1249.4803162092444,1881.790093290201,1292.3494148402315,1541.4770724614368,2436.637684346252,2265.162782431591
1157.3332566435465,2383.271780477336,1213.0757619548663,1532.3848698443737,1840.0481297287176,1684.1539637046737
1187.05898266872,1633.5300321840282,1087.7755711311254,1921.5427679372124,2221.6573601970895,1771.044033849308
1494.539639313823,2279.616046524258,2004.8207498023912,2229.964499765326,2458.33455363013,2037.6343761005978
1348.4283724114694,2148.8811607671296,1920.0231937924568,1739.2391393765338,2161.6644917401804,1961.268326964269
1373.81841843781,1829.8678471443445,1563.5303721453088,2090.7818989093084,2299.0407109181315,2232.0367285194134
1346.2491370008263,2412.6784493759037,1433.8839455920734,2214.4819003374137,2748.4847359720643,1319.1861784120406
1243.2326003263152,1919.537084389326,1400.0903370399114,1644.3508340909816,2595.894907479489,1839.5025034559546
1099.7383603423436,2320.058612952831,1084.1564042900795,1342.3934549452129,2240.1063410528604,1381.1389636091938
1127.2105549177923,1760.8357554231425,1256.1560655125013,1560.9046316779113,2308.9377096701774,1470.9897859128937
1255.4844939973052,1934.3853012738964,1502.0587880425428,1638.7203484888516,2946.2849004854143,1520.439757046388
1191.4851004424197,1586.8105873826648,1081.680841839847,2235.079907769976,2396.6800259413476,1371.93909355984
1462.108385130196,1860.2999503157685,1474.598780042846,2326.167264484865,2809.1696805816437,2307.7966867580153
1381.2188856467853,1613.2448745699871,2050.5214407033754,2096.5788386311015,3016.0484962614414,1457.0818172203722
1388.8433289826173,2075.1017543221847,1374.3752628443685,2309.8900682737185,2492.7977167222452,2006.5469350595215
1184.0084481634203,1728.7399071585614,1259.8281561195115,1794.9112974403556,2426.096177248936,1583.328749644898
1412.5498605302384,2344.0988969315504,1788.5725278718103,1672.23192359013,2553.167389823625,2276.1436901145203
1459.1216330649959,1844.1619869972885,1847.4007521754852,1953.0084096443654,3067.9547016910797,2239.7934014837892
1138.3989739811095,1539.323474865072,1379.0252317125967,1522.3710674713311,2305.833799143919,1627.9782672179222
1545.9404975821637,2373.7370413355034,1666.916572939969,2288.3427064831935,3200.2031798747557,2191.694755125491
1334.1916501414776,2350.044739413409,1462.623673248958,1911.7623830975076,2123.273045218204,2059.571781678011
1345.548403043387,2182.5391889033313,1295.4319758427273,2146.3383369105677,2486.772772091924,1951.402746896262
1304.9780275755627,2517.0335935425105,1141.402859747174,1965.760925271393,2705.945937858119,1589.1794813836023
1122.6835601271493,1782.5514179121974,1288.4038923498858,1294.0115198587987,2551.3103391953655,1653.299116063076
1348.8015592889287,1653.5815708519417,1498.1281357432943,1767.4648117291606,2908.4773924747515,2326.2397335664195
1462.6583337144355,2201.518591780342,1716.3415200327702,2362.716120866838,2435.5069039746722,2043.7856959274932
1479.6646940739695,2416.237673788951,1337.0132573686337,2228.5249338520953,2955.2409228037995,2314.7362721123664
1505.8084668683614,2315.983976943722,1684.3309314809376,2246.8238647901326,3221.592202780103,1906.6601494999427
1160.1498552007001,1674.354689915986,1211.3818105996338,1490.7550432171313,2290.387381048181,1886.3158582742758
1265.695058620934,2079.1991273065755,1500.946956257352,1410.5341128659484,2941.101761916286,1867.322654434343
1586.55840913589,2526.083586925244,1906.1932619539227,2192.110307058909,3271.490896285709,2199.2495686523393
1363.660492150339,2193.736723838846,1653.3912019889835,1730.8612546730285,2477.421045547203,2174.069265409404
1271.1265517370791,1733.3058372846247,1612.401595172389,1682.763916605596,2514.579447161186,1805.4031091913594
1162.0047926252478,1866.328172283234,1126.3999437188108,1954.8908531589207,2233.7890233265466,1339.5564550747501
1289.3250814152977,1787.4216899417293,1746.6397827765925,1490.9389461569376,2491.4100499564374,2155.3377768693526
1381.706269645066,1563.5042376904366,1676.469733669284,1847.001541622249,2969.4856929537877,2256.033992808324
1426.0296861745219,2260.6285891456087,1649.4093877036144,2131.173725742054,3183.8222931566306,1606.73203620134
1271.2943607558816,1733.7669281443002,1863.3401327478853,1573.5499203314462,2495.057792386302,1753.3389147409948
1277.3988491679465,1507.7406732592676,1868.1938005085833,1572.768193193785,2437.365197070295,2037.3557563369284
1278.1102624899065,2190.4653309407754,1162.5389824824417,1586.8044598484416,2523.313960941068,2232.0964917980878
1193.3841913228277,1601.7189410766064,882.9676281724928,1717.3065349876401,2425.5044927387758,2210.794462528441
1110.692335856089,1522.2397500378731,1181.1983353843793,1787.5147691271097,2150.7032887678342,1353.1467944638127
1515.6926103458245,1696.5262218058263,1988.8637676015362,2319.4188988840183,2931.428805365405,2229.3988924983705
1245.589875735177,1486.9360235089173,2144.9535803140916,1580.9887639757317,2173.4147138286917,1608.1143597268704
1231.4224787144296,1435.5590843716734,1220.1604694597656,2217.713505973136,2524.527234548862,1528.9955414989336
1140.6738772846425,1622.1747357946992,1202.8886509693514,1643.6368132470918,2363.0619827519504,1589.74604429116
1181.6017784503022,1860.7705825631847,1636.010149611583,1367.609744839815,1949.6904078778107,1910.6822759853205
1160.5760462323287,1571.0422422621189,1225.5859148618038,1642.4855130353055,2642.2097627329676,1594.179333110628
1321.7082850372321,2142.345097505544,1368.7065563478184,2043.7814961315662,2924.4096149322195,1456.5418416754949
1407.9375384807101,1529.8325668865127,1684.069338116418,2422.6078549661065,2586.4244579734204,1945.0533757338308
1131.719445100252,1886.6983438899583,1401.108673595907,1437.2578331228915,1986.1879277916491,1641.0307198842927
1391.2735577228539,2249.3119646211217,1628.073204521199,2121.9870608646506,2477.6147134829816,1829.0470141426247
1187.2230450983577,1989.4400940146706,1506.807996188201,1499.7861911436005,2398.9602663507317,1520.0625357296058
1120.3227774990096,1750.7752125645013,955.8697636608052,1799.3071964422174,2532.605633298007,1318.1576016138467
1310.2176910681267,1466.370540472081,1437.7103676326803,2218.9261760253758,2333.7716879210666,1902.0925978022578
1374.1119289715848,2310.591823464957,1666.2756728813367,2330.5597505840674,2383.4331116388366,1435.1309861968452
1140.6462097072306,2194.289117117746,1300.731857655197,1488.8720916367079,2220.5943160830884,1426.2336944592716
1293.8314423450556,1660.23437834361,1312.2615815492884,2094.5408078748073,2777.566412492941,1774.3097252485927
1403.0009842603374,2558.0225698577638,1332.2677435652718,2020.8785814388398,2686.8413589070856,2005.6191184162471
1409.9717997440537,2546.7435031765726,1394.0236395024272,2002.7567794158294,2864.1377236397548,1918.803433075462
1227.1236810443488,2056.074257664726,1278.6722907327705,1402.7782443414264,2490.5603350385245,2087.0898726801943
1195.0071774000085,2227.9611674261014,1440.7919734942743,1397.2265138423177,1928.4224792632126,1881.7343519649048
1297.9967259193124,1615.5892671877164,1983.6106429578467,1631.827565706459,2920.446278922377,1460.677303248359
1161.1826000066199,2355.2519624996344,941.9853076376987,1314.3041073930508,2126.933530626424,2115.71483851979
1320.3950783072535,2026.883499443586,1042.9952584751152,2141.8369836362695,2427.494929424143,2149.609882356568
1225.9222787911783,2109.225736351026,1167.2162112464741,1804.9744006352578,2551.912848897542,1620.9343786465154
1346.9442162200883,2035.9803580993464,1448.7049399088833,1850.902406786507,2601.3548745648586,2185.1055660670895
1242.7655047641952,2028.8674068465482,1920.9881867380755,1488.9933149299409,2241.38135476176,1589.4417272751764
1323.7762016873507,1884.2089368172694,1983.5297688587823,1958.2977362870888,2542.225631603201,1414.5874362625896
1573.2115329912453,2124.480310059402,1930.4628996681483,2459.763177544471,2923.3833669537053,2239.8884199153613
1148.0215171055158,1465.3461924625465,1165.040964565309,1523.8879066611303,2521.100230511887,1908.7251368681386
1316.7580899481538,2368.566598676677,1706.9043589107919,2019.321849456859,2347.1299452201447,1351.2088275192857
1201.5339223743867,1994.0441948064502,1378.0886242688994,1734.2399013412926,2563.3044950427457,1365.7765399318805
1303.5404649942052,2165.8753609567957,1320.4697296725133,1851.8899439386482,2567.7827958519874,1842.7066892715386
1475.4349106896639,1809.435642223577,1826.279248192624,2518.1284880669436,2740.732797912974,1870.6522630353588
1237.4342263043568,2066.302554105924,1354.579262770433,1331.4986151025073,2651.58587640287,2009.0348056459172
1645.662191725663,2601.4822418600406,2040.7479147009653,2341.7216288144086,3432.4174651739613,2167.9037040856615
1373.8963856243129,2236.4390986800613,1605.5584664525302,2247.6181146227837,2639.738891120285,1513.091333036707
1206.625045994858,1728.4291629559857,1210.8652677020543,1770.8535507409015,2134.990084685516,2040.9545056519692
1316.946234520544,2025.966272629565,1319.10673881044,2280.2548783088496,2450.0382249678833,1607.6733447006332
1345.0023853475,1659.2577136720618,1315.6425631433058,2252.5403430070983,2628.180819454391,1993.146316079736
1365.7404227412608,1836.001759612453,1342.031747989161,2211.072737677588,2756.4057065914362,2022.7136009821402
1329.6788435483727,1774.1456748494393,1611.1679999249009,2035.5718885124036,2635.992884310721,1706.5883181231914
1404.6569741147987,1843.2388195936107,1665.4664586855054,2291.696278449099,2877.1477700121145,1688.7573590690226
1321.829149491237,2067.215588993199,1512.9044339574036,1877.4222697766027,3149.3189299267187,1406.602433009122
1241.651166130289,1768.3260467573027,1245.893127719386,2142.9209728140263,2338.5967902492434,1550.1236229342967
1186.3857322979648,1656.006204691833,1552.9973671914636,1653.560401145146,2619.566083700578,1311.8512987718955
1302.8266248273549,2087.440131331175,1447.1635213989273,1818.830923626623,2096.678878752855,2144.117607134373
1280.9116005803353,1776.7835059247384,1272.9591327914347,2008.9880502425935,2627.782272824674,1877.5761134541485
1183.029552573596,1586.0370317401012,1093.8802586175884,1983.3305957547082,2934.1060959691913,1282.9697123294316
1239.7915133909803,2136.851584435535,1203.2194472326346,1249.2286773459814,2729.0094080614463,2251.31946038839
1130.7433419558029,1554.4293640613305,1432.3488665115776,1559.9221439917085,2563.543093551234,1340.06896433771
1405.6515582815307,2408.816444843862,1472.9562338531355,1922.3050117213133,2695.3855911910487,2209.9775099709555
1486.526414912364,2411.331121029256,1901.5977619721436,2241.956275802018,2927.6050276240967,1754.3489288507724
1206.1679843871914,2394.3003912622535,1592.5257048123162,1635.2087799163592,2139.802858160434,1245.080694416248
1513.4615567039193,2468.7479630319194,1666.1102085851585,2071.6012453716226,3069.088731587202,2186.530236527897
1220.6744630678418,2395.134078804419,1444.7630555419876,1436.9010497727616,2400.342613427919,1627.918021431136
1451.9123044945327,2423.7077641574488,1600.6991985495667,1807.2319305202639,3326.74420948533,2090.761150251067
1336.3245950425048,2420.0161120025796,1620.1419084789752,1586.4461297091098,2925.537460626555,1764.1607437031207
1378.387631761007,1828.5011971030776,1769.6578854919846,1966.9072660388197,2888.2732589860716,1836.4802976597193
1401.3949187477463,2265.9788423866157,1007.2915679581102,2209.1753421567823,2951.976998347292,2181.179626785502
1297.1138707057453,2443.0200404554203,1022.0326340127933,2077.376531153344,2451.4170228017992,1738.2243811551828
1370.620900868485,2125.9640987228186,1425.928593906614,2217.429221401207,3231.9027569341024,1428.9923959630573
1041.1602362826577,2103.350027335043,1101.1254098435786,1358.4877777629272,1949.96817296062,1293.0042681377151
1474.1015974487095,2036.1876449483602,1874.6081690254798,2460.1897214750825,3343.6993217043937,1382.7959534860497
1520.8513704120219,1926.5032477489503,1963.6105553932468,2240.8234322281014,3386.865143536932,1934.4009330866213
1463.2473148577994,2009.6622543951821,1648.4408123656863,2274.411739869788,3133.5583016697965,1915.6729895908775
1310.10582569189,1902.2465134930858,1208.5910409729038,2226.027609784812,2890.6927108688524,1535.2443671326525
1167.1258148529641,1952.5311673839205,1136.8248199481134,1755.2349456805553,2125.0781591367986,1626.926029033968
1426.278875809628,1559.7078296761147,1884.9721901119024,2182.761724208861,2647.6947625066737,2097.8107823366213
1386.6441802380232,2450.785806741513,1756.113745857302,1959.8952282826963,2627.693204480831,1641.589910897846
1495.7132922857672,2148.330037627864,1920.6199457084779,2100.5515505694625,3007.491446613418,2088.7380587317452
1304.7092189022887,1614.7290522599155,1400.3238221369986,2142.372868989645,2926.9913635505113,1616.2132395802023
1245.6829855740318,1724.7433033132293,1255.9811321556886,1579.0775841335453,2743.2087985012404,2113.2674333937643
1142.3065480707785,2087.667914841132,1225.3102679116173,1662.4307138082959,1957.7044692277782,1493.1432647519234
1569.0410826644538,2492.3607480289497,2022.122373447091,2456.279503204131,2687.9312364277803,2025.1060189126774
1488.988467298635,2415.5684609956265,1631.8234414879664,2341.6069106694526,3062.4991050490626,1857.223926395283
1361.8423402734527,2241.5739097042983,1594.4411746417445,2079.5807420063443,2683.142151540087,1585.2405431353473
1269.7264622333914,1471.0870299150897,1897.912430242126,1592.5217503225922,2302.453965101836,2004.7547120425859
1223.704985770223,2399.795861024064,1299.4126743876755,1453.2093820198875,2601.778594868968,1702.4200063712165
1185.6721552849126,2324.5903861127977,1074.7628388345536,1459.3146182872993,2289.5216457440083,1796.3542605103416
1433.472277973604,1919.5213629404407,1802.9693298862055,2377.1036693058204,2568.1869911521726,1821.90822393072
1648.9948686456719,2639.6047037393837,1977.4152872520378,2423.549525925835,3252.4079425984473,2229.0305906322883
1337.4922129406448,1841.2871005676761,1859.5783786775007,2046.606358264591,2476.0013727487567,1578.1207316591717
1447.5666672916454,2406.1032842788263,1485.6256156967497,2236.500138622984,3224.607331737943,1679.6083915248787
1443.4586049312736,2227.4458757714174,1667.573046185573,2186.871648780696,2711.664453210629,1942.1949895927437
1367.4203092394655,1702.8100572377407,1707.5091185661142,1802.7105639533165,2797.5890872864934,2224.7445883656237
1302.791308695662,1712.2529543740607,2031.5783025882395,1633.99836463456,2344.3919079288735,1870.4588421634278
1313.2599353881399,2252.089041819613,1104.3731683142878,2078.809861315079,2550.4130454528313,1853.664176247601
1377.9331568381137,2496.7117143363816,1472.3471035214204,1830.089683453511,2835.717857145336,1853.103957034557
1303.632216196786,1837.0041052037504,1573.5750054017892,2031.5626800880386,2220.041077670792,1888.9492193355916
1372.1840245580531,1621.336050229283,1635.2729888916735,2361.1083038935876,2848.786176195341,1597.4880560630268
1345.995912503436,2546.5970070024787,1551.2850070689767,1659.801775621145,2915.4202923030334,1679.0850964039316
1356.7698878480758,2020.4844074679952,1922.6217472781266,1663.1504209388786,2254.458154469441,2187.16301763313
1451.992283792483,1630.2716073490747,1834.520600422791,2123.081168594787,3086.4410158326373,2143.0785627454106
1180.8415318005202,2190.985719236705,1115.8676778710842,1822.4005473477125,2170.6276834317086,1512.5218319652665
1244.5592074550518,2024.0997969335167,1286.2105978072586,2003.8351810064867,2572.2584535754613,1393.377883236601
1323.152742306389,1796.4047514949539,2000.719760260016,1838.326630213744,2930.4556896718937,1345.4737277437891
1207.2608102286513,2215.6082676761002,979.0125376820539,1592.1802451778335,2552.276637449805,1879.8642997779184
1411.1335098096072,2337.693317506135,1620.4005983083637,2161.866612138251,2430.6889182655354,1928.7132948651388
1315.882927258584,1903.8672018940888,1803.0355348184319,1813.9432187892876,2876.643892843218,1523.1694789153828
1412.4529656818422,1605.0051016868656,1857.6855982442912,2357.5721936170507,2446.083618641976,1996.8694178306253
1312.6555702448522,1886.2627929524451,1165.6088201377127,1905.3498823566115,2901.479856170857,2059.1380837551474
1467.557642154876,1927.5002977578672,1571.481806827653,2278.02363527375,2980.9240624342865,2161.59108399953
1347.0097089538322,2435.5482974334045,1527.5263010798747,2172.910174614705,2513.326846026539,1400.0229727519734
1402.0679810137628,1742.614944100069,1558.8071636107532,2274.2351102371854,2818.5957964608097,1937.8649612178203
1415.8902916315203,2077.9357941993603,1919.5538768243625,1997.6697035222028,3243.529504067378,1476.6886754092975
1266.6352170754708,2201.9018113475286,1548.9786357532134,1994.0583133613427,2276.9935896328307,1369.813574347205
1348.530775606038,2266.0411942628225,1598.7689488011201,2210.4443673436253,2383.7509838694073,1387.8470008968325
1235.8999365189043,2003.0526870258245,1314.3853251291262,1674.6729724245886,2444.1580797936285,1748.8394173054091
1152.8945239289687,2015.2676152267572,1093.4228470741855,1372.6918787520501,2671.77865477333,1669.7050256314606
1255.9523245602277,1716.517616768108,1456.359235043638,1598.6152039858446,2364.922371240127,2182.707299158881
1168.815931691792,1900.093601179707,1218.6409868002322,1810.3846137098867,2063.816308481064,1618.2960193401746
1360.5230490549154,2102.2654638963427,1728.4379044631553,1591.8930306973748,2997.186819724939,1930.4097839877804
1203.931584766014,1565.993437964934,1859.7139927491176,1530.5560111077618,2304.3339778014715,1619.86093721775
1467.5885517600768,2088.546775647129,2101.546845469622,1978.3705063486848,2435.8297827375072,2233.87339786104
1440.3549403898128,2086.1245005249066,1723.3808508969137,2448.3436524861486,2644.381635826116,1722.07756887694
1229.264975428484,1495.906213011698,1580.963844008432,1637.1667272526397,2197.198485786324,2074.7643088612804
1358.7064769870858,1778.397959023738,1552.9948279494065,1861.573339558779,2638.234834102628,2233.9699683844665
1400.428083238362,2121.952811341952,1923.4243851024778,1638.9758426623134,2664.32848357682,2185.9232801615217
1245.677169185466,2248.01399889325,1226.946037284712,1596.5593421102371,2612.6759616170407,1804.151641798584
1296.5987177708182,2280.4833449897715,1279.6092904528562,2017.7649692926518,2921.250782822127,1331.4564327848807
1490.918581010832,2503.53191044814,2142.859537402369,1652.656554502678,2911.8123404149787,2165.5843916431813
1118.7349739700658,1675.8888165732567,883.5640626908294,1609.4593042668175,2185.2939707853043,1968.0827128024714
1356.8815927702265,1705.1237956815053,1527.985122499967,2312.209010729105,2456.7325206835203,1823.3853048924782
1163.3403275058354,1598.2801048728325,1258.4297673206488,1811.534308318126,2620.628775743405,1311.1896926530967
1316.9644418092587,2102.515034285061,1284.9902860992347,1881.3131873137954,2355.8798256738464,2180.018071844006
1149.035378453569,2119.8411406764994,1191.8737103867431,1577.3621796754323,2153.854877826598,1548.500841806282
1309.3906102840212,2063.560923069498,1062.3043359468406,1964.8566959389864,2744.275226818562,2035.8931919274762
1376.797266321335,2163.9535266815315,1350.6715488390344,2258.3944284732106,2395.624642810498,1958.3290539928466
1101.5476289190433,1960.3671407697275,1416.1708756420273,1385.8780012301431,2025.319191751987,1355.024361584777
1323.5864172421882,2288.586501352607,1629.7029375938164,1710.6011610584692,2347.992404015684,1917.8216519918528
1230.936540737451,2278.044442151398,1460.9965005519125,1762.5392452881058,2314.625774990146,1405.0761309297586
1398.897431928518,1932.6356968852597,1843.435989403655,2081.528973718182,2292.0297807366424,2089.900724083556
1373.5956290613829,2110.5732384017583,1337.172581065565,1865.482765747093,3041.922716186185,2139.1261229975407
1210.8476786329545,1736.2859667393027,1211.647722971724,1496.480971570518,2904.9857761086255,1899.645787324763
1463.858512251536,2317.4624780530626,1607.894339752519,1914.3817514528105,2828.92621772942,2417.3713034714906
1365.9621983195675,2134.845639850084,1992.7338718511012,1551.665458341874,2677.1754682522565,1959.568149331285
1368.1732745525417,1879.5221711773263,1504.2142659874169,2267.0697212536397,2485.308353601682,1906.3536061860552
1315.9779389071866,2474.142431637039,1771.3153161343403,1638.4254877280218,2884.489660965576,1382.1612461611364
1365.1884139333488,1732.9085123893315,1626.9131253840933,2225.585020671934,2977.5753088345473,1609.7239283950184
1379.5366989431252,2262.119382790992,1790.247607304564,1885.9740918330144,3096.3566112694507,1480.6168977187644
1377.9680650526766,1861.295460120879,1815.668442758084,1980.7321809468763,3068.897349831669,1654.8179807474833
1272.906993873104,2270.0431765486446,1736.8339366102039,1513.1760255004053,2368.559017014563,1733.3501545447025
1364.8537934216629,2040.5529233239236,1750.9037655798538,1579.9723364661395,3036.4401289892216,2012.292794650392
1183.0907370086857,2320.7659653431424,1356.3873267666672,1489.935281328362,2516.0660138776975,1327.0714928968914
1260.698914945732,1493.2555101478433,1812.387955494741,1622.3147464086333,2158.6794991284714,2083.2511649812627
1222.2423615059733,1841.3818312472138,1331.7092528261164,1532.2555117335983,2165.186790457412,2154.035042709533
1474.9761539665283,1981.3075183200212,1607.1066563161507,2366.687787959891,3302.367876976118,1893.969471095708
1329.766355348893,2259.003787894738,1651.8217938132932,1813.2362816270947,2909.0228271044925,1473.5992736389562
925.0295485450392,1659.825874832984,816.6524006947059,1129.9997088359132,1750.5819354430844,1431.322077472301
1383.7520324334635,2237.891744938882,1782.8175167966192,2129.0803112892745,2673.193625671753,1521.0372224180092
1270.9486862828744,1687.5383710236747,1188.3065775664954,1628.8472400253436,2891.9096479337295,2166.0235260895897
1533.0992241074691,1866.4081715739567,1984.3152107608346,2446.173739918825,3087.219335014791,1882.5637151394112
1371.2024929375955,2231.1826675519023,1876.048880952127,2232.851449014125,2541.415748715979,1250.088947528921
1292.8616031745764,1485.10651921014,1563.802967852994,2120.8616619704035,2149.989610583856,1915.6791697288593
