conversion,facebook_impression,google_ads_impression,tiktok_impression,youtube_impression,affiliates_impression
1143.6531230887233,1734.8743266863953,1782.1253581769606,1919.101291924487,2034.052343127642,2092.937345503226
953.6198588140453,1402.786776033186,1712.8199737501361,1396.253777038526,1397.374528669276,2111.651655585502
919.0940882000269,1557.4719382856129,1769.4479954849896,1242.4061509724752,1609.5533362387712,1220.0926865163833
888.8508105885338,1769.728059151067,1306.752988256334,1120.565941702794,1730.9478972328604,1581.9428357143534
929.1129091728135,1839.0093491344423,1185.672556744728,1438.8436566999417,1933.8525497644105,1080.4192629930465
903.0036181965105,969.677121704247,1221.5124131701104,1811.736791459558,1755.9770446416287,1549.8962752911407
888.1758822350109,1057.2541049809531,1173.9021664573738,1805.7240013271746,1638.840434937796,1361.9534118012793
1024.2948816391317,1812.8885024990311,1573.180898604202,1832.2372073339398,1735.0784188956836,1240.755911220562
904.1770130332216,1633.4174145142108,951.1862838874774,1900.9028300138334,1271.0430014131023,1333.70488429186
835.7511468939829,1295.4621566511942,1394.3189821543267,1177.9726745735672,1567.3266209904248,1379.1402500031502
877.6030235671741,1397.4443569047162,1415.785736131619,1445.1930832942924,1419.8411546573884,1387.6529645145306
880.785171779943,996.0858553531782,1612.8936813980263,1627.1507611188083,1161.6655485317006,1663.158050095479
814.7733396157997,998.2599956594579,1456.2208421722064,1354.111596786017,1456.836093113203,1067.703950306567
875.4656758863109,1714.8574144233437,1296.8025320724864,1416.1956915569285,1221.918573417517,1413.0709371891046
923.2099411127933,1722.831243307621,1485.5994424267942,1450.1265621026669,1450.861146946288,1411.5943467493064
986.5605118988142,1613.9036664328405,1866.542830369298,1380.7184643189842,1760.3885218203272,1455.2217427068556
1034.479283141421,1820.4291605842388,1662.2131818663001,1607.2977667543234,1861.8616362031587,1373.8554001285513
920.6011308361246,1227.7958580726097,1420.4003025382092,1745.9466718678632,1499.6924943709532,1492.9801602535522
1010.2079227584437,1272.826652384125,1664.2624666241911,1758.5401091114134,2064.4937604853194,1406.0968005327582
763.3455483040295,1190.3327189230974,1100.5405021403087,1136.1661101546863,1036.6856616933308,1879.783087929242
889.8990963487042,1572.4732692677158,1165.2515478236314,1823.7386081210998,1343.5610332074207,954.5343293429451
1056.460980406414,1578.7251833012433,1551.247852346839,1982.6619940412904,1801.4026466667476,1767.4457201919588
905.6283176155338,1354.1596237772405,1739.0458136127834,1401.2040052581788,1350.1865315378707,1306.644268219749
975.0338361284595,1916.7741434658385,1298.948396229092,1420.9105794406423,1808.7343535257,1737.7828713941674
924.5190866552045,1367.6459672753917,1439.7453153582264,1903.6109095457707,1316.4629146162165,1140.785975468603
1090.3319999868022,1924.8918143443645,1880.6340747499,1970.45300048745,1171.3042329792695,1961.994902265406
904.6051212262671,1750.8240566282104,1522.4065044296692,1373.4613664077092,1460.7544296442927,1007.7169568747069
1102.9950349607739,1911.5470379557637,1725.798788252968,1970.3013891997339,1503.0911166216804,2004.8666108474615
967.7329859011397,1611.737884124026,1140.7626626922856,1792.6136968392839,1625.0004544968415,1976.6522690405966
944.1238395936925,1132.0087859173746,1817.2588028455104,1832.8981597411773,1326.6145881733003,1164.0161358606704
994.7752219251162,1692.9731021252542,1547.547500078539,1413.9797936194234,1929.7476976912046,1757.578790125981
911.3807713867928,1156.3465171867547,1644.150075959486,2002.6647652320619,893.0724772648616,1215.5455965135966
900.044283955948,1176.2725827352954,1516.8572584614626,1414.4650355766307,1786.862425928695,1437.3936624625067
822.943655659149,1179.5682518904266,1202.1367351436625,1258.7350049024467,1426.6420705639202,1839.8452483381345
989.8169592224993,1460.5576034978546,1266.4384080714265,1798.8302379940903,1843.8335299165149,2002.780033778022
886.4383510842106,1414.996014752046,1622.7514591119157,1561.1723669119947,1068.2942936734469,1347.6058306879313
928.3723719268404,1937.5337884271396,1855.3616689294893,1270.4513721031967,1268.011656563591,990.8692652592148
933.4003797200025,1448.0493719819683,1474.9441916155256,1279.563737860846,2006.971546480397,1530.8258902428056
903.7775358367328,1346.3269244125922,1601.7987918774172,1345.1992316321875,1454.8447080224057,1748.5026205926251
1006.199863049391,1565.5306727675224,1433.7227052059657,2006.7621986340787,1551.4425151994064,1397.4050125101046
1067.9083753784796,1319.0090937382265,1650.6292465978072,2000.7150603879209,1917.1938404242721,1963.766265801684
864.592373074009,1795.6734810187193,1593.0954858428172,1151.7296913328207,1198.225895722369,1218.0802391255406
958.652067650213,1090.9428756033103,1638.1253224290017,1835.8462971828087,1823.0719810973512,1082.7536837888808
850.4802283143223,1027.1909394826323,927.519158126798,1594.1572468269978,1886.9532450999034,1425.9840046733007
861.6314842617151,981.1911645782834,1857.8856904659947,1211.482126277148,1362.5470914994435,1453.1850460327914
918.4346565274834,1824.4098585435033,1210.9260619351926,1148.9615183062033,1869.1148737393028,1810.7017445533604
925.8696373414962,1222.1305121616667,1212.969696541081,1688.4757345678472,1659.9387956928947,1957.692311058754
868.9674534961107,1997.517622257314,1394.3897033959634,1170.410170937464,1190.608595442725,1121.5396546616016
809.7392132234097,1074.960090591098,1064.9189088781134,1138.6627132934118,1766.9598672330426,1925.2816727347179
1050.1671646264808,1260.2901238982665,2001.1331679008958,1940.5912265772563,1877.280332443043,1298.5077527219473
919.8066171590177,1751.7367048902083,1672.5321533130798,1175.4386176982541,1679.178056701588,1147.2127302833128
918.2661059939189,1648.8068640613144,1739.9394407153382,1362.6236248711652,1278.9533260265855,1280.599414918002
868.5327003108016,1485.6476547698503,1009.9793495196834,1653.369378710748,1129.2560814233436,1862.1974183570678
938.7734758179811,1076.3496219525953,1674.350926703293,1741.4007812360023,1800.1783978079307,1135.1331015921878
927.0483945149946,1746.0735375122683,1631.696777054385,1258.490274018415,1571.7209122340623,1218.3370223366444
848.302326015443,1364.7836230696453,940.6750215358254,1633.2070903459244,1428.3516451776823,1569.5251958903518
820.9844220090608,1752.465470864471,1192.0133727480563,1222.3409133424796,1005.3904950137168,1545.3867996082636
952.2241249379923,1566.366245137663,1787.3921081197223,1334.6587467995578,1534.9180138965135,1572.002921811957
946.4873339303421,1470.3109508969223,1392.7929281451204,1759.2079165080875,1100.929037899198,2162.435975192359
942.0034096521514,1271.2005362758916,1619.9819882042875,1751.4945526971894,1018.8923815797357,2035.6866303067602
984.9210554724452,1023.2755832500553,1541.3102602027125,1868.7319711639836,1803.344831090622,1851.1829594906906
912.6481211822561,1408.5045629220974,1374.667912060614,1537.575317822495,1504.8292166487024,1682.9245548804222
917.6472401682564,1701.615844348293,1787.2260279149696,1502.857532224623,1188.0778029736548,1072.3692694559159
999.7770755220831,1500.3253626957562,1901.1593834363025,1498.5879089614646,1637.0479680750052,1819.671266021603
1014.4559617532116,1556.3330671491858,1259.9674054298453,1624.774503782544,1811.3612397720408,2676.6350493861933
855.083276998345,1579.4234797410095,1176.1766024461474,1769.5549085858224,1013.2761896383479,1005.8053624386228
822.6027988944414,1073.372943895955,1316.3634870459491,1354.2157122038086,1122.675621571042,1909.031402577602
857.1509547663796,1097.870318666666,1361.656715120236,1880.8447290837782,1277.3620783985396,876.1519541908465
849.419029930592,1564.3916405357293,1682.452653727313,1109.5571640814735,1343.55268575489,979.0604456046896
1019.2854300739943,1033.3485755712106,1980.5483526541934,1852.295486444746,1881.9943612496622,1323.9352875450493
923.6430006108126,1237.2000144506776,1485.8981442508416,1224.1838427753628,2010.4884156813857,1990.1257331996487
933.505830948089,973.5609983576913,1845.5051623145841,1717.8545369601595,1490.410698067763,1417.9047052200326
934.0043707467423,1165.5411842002748,1557.7844845074228,1988.6957324093723,1309.7764128328804,1091.152582050878
837.7612097408696,1080.742702282866,1705.7683902098693,1259.1721294507042,1489.1709882662703,1225.0174562012264
933.3965126124147,1761.7300682818004,1108.2024542444951,1702.7804772246222,1256.7697201941642,1859.32163228673
879.104131262605,1514.7306244873832,1218.3595183046739,1353.1211482376636,1339.7492460871063,2099.9248558520867
854.3453809739068,1506.7779481076864,1328.7184938382325,1474.5083146514075,1257.5064809595328,1103.2906313919132
888.4450359154713,981.5278353030074,1283.214960750171,1863.4565607477114,1284.6278630659008,1843.7539947832272
1063.5051710903192,1800.599435116434,1542.793368180426,2054.1643266984374,1633.8166827721154,1549.4238633206012
943.5364713656471,952.413626143944,1569.0749726371214,1829.1870091685269,1955.6727133773384,1178.4123876164151
908.987707537472,1823.292628512979,1090.323570740115,1537.7041319809268,1381.7410777704263,1602.5954458202998
973.879981745491,1182.577681485305,1208.264384654945,2000.9708311055683,1855.8747951761677,1744.0126723697995
901.0075837210159,1815.8867270455003,1241.1650694189732,1537.3785281122566,1160.3581878114508,1613.6581482548231
1020.1845956300418,1000.0325464200763,1730.4045118465556,1924.9622906198258,1719.5244528209682,2108.4388764098703
1127.2211626352032,1491.253131839996,1952.5317937457844,2073.5306530566413,2020.2810532266897,1631.092257015167
858.9409543122622,955.6757205793697,1520.7766581858218,1163.1009954862275,1949.095741979815,1439.7304839293306
1034.1704057462794,1469.4443501215696,1578.302890625735,1977.3324724858257,1987.7923033681147,1270.324532385766
927.2883366185239,1026.5242661421357,1371.7895659278954,1826.057437685724,1814.2536302674632,1445.217761825738
968.9507451886689,1707.985323757249,1369.1772911104504,1759.4124055784746,1643.2560783962526,1294.4329603440817
957.9770410938321,1048.2286904829734,1329.8383888716423,1964.8207862677216,1883.356591086621,1517.8801201791975
807.1858952118247,1073.961594744199,1311.6742837186011,1393.0128010565961,1292.551634842638,1282.7601182314427
963.5636659524469,882.0214420510596,1837.262340788992,1807.5707103075601,1618.437687757445,1501.7667894086535
918.7591160372945,1521.711794369681,1234.5923045257655,1906.8409191936692,1444.590970811748,1107.785633938588
1042.5779119737886,1677.3260189814932,1424.6220541117145,1953.9108918468994,1684.5530970663985,1993.791396880197
1023.4376408990162,1912.8555045254138,1449.966359303934,1821.6696545602852,1409.2507939636835,1951.0132311791735
917.4824656319856,1021.3882563901896,1729.8825201235122,1584.444935049366,1514.3769120568427,1403.737419096356
846.1178385188741,1252.3490977952047,986.9342064018191,1300.8060093986783,1864.4485817539048,1846.6765504569653
1023.3216591428899,1553.6989348952675,2054.913259759289,1773.2534188909333,1326.878954311675,1417.2494178530644
1072.4783509144322,1868.519134346652,2140.580478425897,1682.3119221735292,1272.3308195589143,1878.4051678326423
755.6116743576318,1151.0316778574856,1163.0276011030592,1205.4088659739434,1231.9452038318684,1263.2800262722103
946.8712375016842,1374.524055497836,1275.3303509705572,1541.5269746968681,1748.8119163231795,2113.7072070295576
966.6762181003106,1304.665746342438,1495.3737273497711,1869.7540705683668,1628.4527912770277,1416.5787095465419
1072.354482350507,1670.077753077055,1814.8996091386045,1743.4006704317308,1914.4319670548894,1703.3505370202531
976.6436742905587,1688.449410845623,1939.8270517255182,1161.0789672997857,1809.7760966875096,1406.3002312256494
958.2392389965178,1373.7334736940209,1350.956538482734,1717.0544448393425,1760.3238217615174,1593.09650114301
903.9454806876039,1213.7362800471114,1492.1750266068705,1989.2104350465615,1000.2260742148495,1259.485933519903
988.692862341426,1744.1451187474017,1754.4513725487282,1481.1955428496262,1641.4773939114052,1547.7733870829247
959.2688757459049,1781.4424203052013,1396.9496821541072,1565.7332396090383,1330.1662938055176,2006.9108171565517
995.785138282454,1445.081397514869,1735.063597488563,1595.0223915452616,1970.5562097918983,1359.4923376417532
755.6649047016181,1138.2261815711965,1177.6709768142239,1299.926022394454,1022.3626131423227,1361.140950760895
1055.990402503513,1753.91522842601,1617.8949340025845,1752.1322075462485,1851.8260736631119,1710.7568391456982
904.1506903634901,1365.386153434114,1818.8042360029776,1271.212826393174,1508.3596609713702,1327.7694322658829
1026.7061724589867,1732.5137997393258,1886.0996863465612,1857.5593321456956,1235.4749945362223,1497.3572627817064
833.1600062495303,1195.1138683804438,1046.8414387681241,1851.8150924224917,1105.2449471447273,1208.9225191679127
963.3902097120209,1879.4127856078883,1595.2855045999345,1206.5903332259106,1919.4977451889029,1296.9419325951208
985.6157442890043,1403.6944583313264,1251.345998362837,2078.1369131347674,1742.5731733999587,1469.249156943372
1009.9583329645291,1682.325030539228,1334.2451394460422,1884.0117508641301,1619.4993403593123,1649.3614898443989
931.2070911535865,1139.224354656765,1626.6494907465246,1624.6721714812343,1854.6035329776018,1147.9703091734766
940.1022482533493,1617.651690553081,1352.165159441975,1689.1583057156918,1120.273006373403,1874.121817972544
894.7192013847653,1528.081976624045,1467.751525223174,1414.0337720059376,1445.0565637386017,1371.4046477040763
1018.020048331846,1409.0872818764199,1839.312179503903,1787.9632407489612,1618.9506997435942,1675.1967505665498
1135.7455906922821,1609.3831195944188,1705.5720441167098,1930.9549163806041,2810.416156305504,1216.4908058905894
1025.5328480132653,1771.660094058312,1509.4069563282837,1649.9902451532962,1832.5636258342086,1899.0263932888026
978.5777935806508,1679.45851060906,1874.5420185948594,1396.4630389000054,1282.1282995694357,1909.776995217631
992.4868331843376,1765.142632280877,1747.3383881440022,1963.5362092605706,1030.007127920777,1094.6868075098448
930.8531589019302,1614.9315156922326,994.184488330943,1584.2357100533604,1895.7463807440797,1646.653314609378
993.0304921301743,1107.2407607399175,1729.0059270787901,1948.246530397961,1710.755140361927,1544.0165204859263
932.4348516259529,1721.9510408650506,1948.0112993654195,1142.6840968880883,1347.646553919257,1568.2023182244127
830.6332330119762,1117.2050147950479,1170.1474077214818,1209.969783171066,1606.648923825621,1703.3343404028462
888.1535149720585,983.9645743998003,1649.4867743079894,1308.32885999771,1694.6256473040828,1630.1498376413317
917.372178699239,1785.624957502055,1242.8632449579547,1591.7998250047954,1418.3489792378018,1488.486508505277
829.7166670297906,1541.113611077178,1335.251083425487,1124.9188488223642,1366.6620024422075,1369.3291316219995
892.9170617712202,1068.0631425815584,1623.1838386260579,1403.4117598655155,1745.1061565788686,1481.9047969200205
982.2375191539967,1550.6087958153137,1151.5186076827242,2125.321489789683,1391.5749859629068,1723.391273138626
999.3806569684448,1265.1170755451903,1435.3986457873714,2017.3866908452821,1634.1514692903095,1873.933608750219
1052.0193550463362,958.2672997160605,1956.296321807957,1892.5021616149113,1912.5762657173332,2035.650754192933
1149.546554823643,1797.5432994095204,1770.6531982947847,2003.8276496413505,2055.11140616172,1861.076791566282
815.527877145727,1114.259275835596,1313.572970892664,1091.4459767442863,1454.1048640621814,1983.0581682033226
1000.866751137327,1854.3221282841303,1544.349514007933,1791.373773121642,1223.939840352373,1766.1461627575143
977.6619528437191,1676.429944658957,1772.7053747800894,1388.4846371295969,1549.663283338541,1701.983301828125
894.185680434623,1650.7029975915589,1512.159932256044,1341.1530252064522,1510.7500821658405,1180.84439245184
828.1349737839429,1122.6661211605008,1087.2872549308117,1384.9366598743877,1732.0687551057392,1325.5769674030282
1082.2451849066274,1779.6925141043484,1618.0558510995152,1822.887881280418,1901.0429932649456,1935.4288847584066
929.385729705301,828.599363924494,1772.1816610341054,1408.4473573804576,1779.077012209676,2000.9114627549934
891.7411932306624,1545.6665701477864,1047.0614621912914,1353.396323179968,1825.9592239449344,1724.2741464992564
975.8084844984027,1293.964242263445,1887.5394813179514,1932.2952435485636,1381.9968882876947,1038.047617931946
953.0967136165017,1817.4803817860782,1634.8914444067284,1534.2275878027044,979.0174047631508,1909.5393979649532
990.7612704888211,1677.0710180409587,1476.4550336461516,1714.1111807633054,1988.7065244219853,1130.7776570121662
1024.4909523881383,1457.7760964348565,1744.6428134356236,1865.2605835607237,1487.4805421597946,1826.5251840589847
897.7851314256105,1379.505060403247,1127.809548621726,1658.205576526226,1755.9780237509344,1286.8075705547756
857.0295840772908,957.1029021921598,1891.1457569072754,1109.8954726232853,1747.6762278941178,1083.558332647144
1010.8168068397133,1180.1909633360738,1903.8097614271844,1990.6425459574239,1639.758278604231,1246.8116513423975
984.3196953981001,1692.5186079852137,1915.6240983675896,1802.5524862286427,1085.0691625381894,1210.543252934729
913.137810558177,977.5541795681895,1141.8921722486127,2163.674724796606,1224.1254392881754,1984.1582967747431
846.558187718331,1768.02748725614,1144.0653109758628,1332.4976687764395,1092.3082098369455,1692.0361436169119
950.6584324873962,1974.0296114844361,1220.0090537377378,1613.7240517507012,1276.8411138440636,1604.0441630342984
901.3471179686463,992.9950332634768,1552.9502849130156,1608.4094248839401,1823.6894639574289,1241.6382760101492
979.5504273210203,1350.0035360674317,1498.654887590298,2011.3965123195076,1667.2180780874426,1412.6252750763213
994.5441697844855,1564.6703755729304,1708.1634706208845,1267.9135282558375,1922.743133863919,1897.938526676829
855.5009742654726,1726.3403961491447,1130.27801551106,1401.8872061709592,1431.9884673868455,1139.2266450363727
878.8843661393033,1131.5527521177155,1179.6300189721546,1702.8241986219068,1557.296699019462,1486.7700251803285
981.7887284892953,1345.3372416981986,1651.091783506046,1953.675896875973,1376.8394613035757,1394.694322911962
959.018062306939,1799.9554434143793,1267.6013621449633,1922.04987973604,1065.5467256662632,1812.3526201531008
1004.0077355776267,1558.772717338208,1673.923316543425,2024.8911781943145,1269.8647119099155,1398.8882169040075
839.1817340954965,1010.4674177431675,1014.5665284536823,1802.9236647098442,1423.3632282169365,1421.5395919041976
840.3752549194645,1796.4128869733865,1446.5767554089082,1136.9637361525492,1055.3721164416359,1381.3165598233795
1010.961655746092,1902.7328052296778,2128.1838695199376,1335.4090465493466,1731.1832971749732,816.4906753072526
1012.9573400920685,1709.3162723457579,1517.614146748394,1793.1882533664902,1897.667628576547,1247.9524914650685
1073.0460467272337,1895.379674026524,1161.0768784807328,2092.6182163710173,1963.443188885222,1811.6547001134495
957.525340095874,1939.5064556454,1722.465966851777,1195.2762510742857,1420.3784472203497,1607.6602114695484
816.8666266734457,1099.401064425088,1370.0516804381614,1190.1036394001555,1921.7338024257867,966.7764809386898
1015.3745052705219,1358.4101520658783,1773.7536510342889,2090.535989101574,1484.8645261919448,1372.604221042027
914.8926671836825,1565.832963072782,955.2147829480396,1939.773640509623,1476.7795761025088,1367.5256507240288
974.2918229983344,1733.2817172529285,1853.8048656570054,1209.9272936275984,1563.399536363354,1803.9097040359159
933.5157251002986,1526.8724439952412,974.6872982723305,1791.8589594790408,1733.4022222258222,1626.3075286574087
948.5281299101323,1577.2424590460628,1615.5789817689883,1300.4504586330665,1720.8872763321149,1648.2469090118802
854.3468681572206,981.6825954114687,1503.0848190365732,1281.7853586023932,1847.0804883425487,1305.892078162087
867.4554863141886,1315.3637124327595,1049.9850698392745,1861.1773764963896,1326.7879983953708,1264.624343096101
956.5717661246679,1005.3822942630483,1531.6165332755495,1747.2998916877514,1711.5651957469888,1937.032033706745
859.0673655367599,1587.6425326298272,928.4403762367261,1584.4969276184236,1501.0703749746071,1247.2861854004077
862.1923869116816,1115.2582179691278,1606.682978463088,1136.4659984353896,1395.7304889959094,2120.0708248582946
970.7022816690703,1389.1389634316636,1915.3702150954075,1482.780483748818,1778.6740776253314,1259.7041586461448
941.1559215081741,1456.2930435483308,1795.3178836454288,1556.226529597123,1091.1351135211987,1791.5875890664192
1009.5707790297729,1632.5184631975837,1736.3550832046876,1649.5371575578529,1649.184110938993,1470.484547001948
954.9612806695858,1729.2077630668066,1263.9913458443302,1348.4689300482603,2008.0829535145263,1804.2305432804005
909.6838234086194,1666.1836077372081,1587.6658071411787,1079.2059989056086,1866.3492634739564,1341.9942082760767
908.6014377090885,1540.8340426680513,1525.9816244671608,1403.9831982241249,1529.017627157249,1281.2936633620388
840.5653036178377,1478.772743507345,1164.2461520805446,1251.226094515041,1308.1612940210605,1898.9936005146642
912.7261624059986,1800.8747852525803,1778.653284245962,1321.536252343694,997.9578370394759,1316.7723269942119
909.928789232685,1810.4037222508373,1386.8988395717552,1241.5273592297106,1554.9582183924563,1456.71864482449
861.683044433189,1012.0449382404537,1345.749204155149,1934.241588883159,926.9197134544813,1431.0098969672713
906.5412283628343,1204.9682139698825,1657.3313936183877,1593.324093741243,1287.061047787261,1582.0687022512207
847.5786668975027,1796.0707129132907,1406.3817331995106,1099.5032699492224,1312.6304375069237,1186.316047768002
1027.7287735137709,1567.7298393646481,1541.6474337823106,1969.5605740011451,1397.2550246651483,1988.1014281910668
805.5496327767337,1047.5641828081898,1070.2632098773668,1481.072973361629,1653.9210273118445,1121.5100838205653
866.6319012979774,979.1226214689169,1447.0473102090557,1348.2079546606424,1724.0346178655786,1671.7112868221652
895.7250060530861,984.5784852579746,1833.2953669864366,1444.2056856343931,1597.5351531523147,1380.5089715410297
905.3807008636113,1710.3634715325454,1189.9777563480159,1330.8444465117514,1529.9648960832671,1842.4726156226534
961.171716699134,1137.4917342476972,1484.1399745849305,1806.3212549028065,1676.0513813920484,1881.8932407624834
891.5048404088159,1174.5852651985797,1928.1347109397268,1090.9734405405788,1726.389286382677,1240.998408817696
860.3761933429842,1068.460219368689,1223.750228213202,1690.035813785997,1225.3162445267126,1755.253925929726
1022.237819613629,1587.573726768247,2021.6896023278046,1741.5613719993041,1377.8487957162306,1471.4198664311791
996.0149590251658,1471.9342040495724,1780.5860334898862,1881.6697719412018,1396.5304512043585,1325.6244151285773
808.3714288017566,1267.1139094105304,1009.2110917475859,1280.5494908789635,1459.2992676557944,1783.9222312279253
908.0892583079598,1759.7779554889562,1418.8074867657483,1710.7219695507608,1095.4550880942413,1020.5743993718297
954.9547002393707,1718.089160775726,1450.9002337461566,1563.7833579604255,1419.2145574536748,1743.2363732517294
941.5450162590339,1903.1517721032367,1434.0937886983174,1335.9680422778051,1403.5458698754812,1843.3696059299907
819.7348647060495,1346.4202786551282,1118.1170330788336,1486.325695810598,1382.446634043031,1192.2247708221812
938.7973237384975,1318.2120030527717,1198.0505253876943,2054.7862443705053,1234.1505965931524,1769.5419535947667
958.2454506014444,1206.3825385494395,1135.7498344180406,1904.8696257659103,1974.3816761394016,1687.7859624675975
880.9397852610309,1792.556637672775,1402.9709730255731,1500.3510876566618,988.0419609205316,1231.9845315439677
1117.1563145491302,1944.082034372233,1975.8956186994658,1839.8328270481195,1610.5748953333768,1829.9989312761927
1104.0110354544863,1506.928829419568,1902.436984335259,2090.965322276901,1632.2634167384656,1965.6093320051564
809.226720807559,1566.7923191284137,1065.3321517274671,1340.5036877742236,1308.7889372060483,1162.6186541916832
975.4244276991483,1703.8361085567308,1359.0529080931237,1818.5653065955767,1046.8511206722626,2017.8415385759936
1012.8150424918407,1413.6141030550348,2238.8604680878216,1790.9764208121028,1008.9034282364681,1515.5240813403573
888.2579330806869,1194.435103404381,1501.5909463696921,1418.635446074854,1865.6008619871704,1026.2023801064402
1021.826758036937,1174.631379824031,1651.7804294174005,1954.2726292923396,1802.9389627372952,1653.6379560903933
849.4492655062144,1522.2419797323312,798.763448790358,1679.9890238946818,1423.6095496498547,1389.3139564087387
1010.4681284043411,1558.0644445613561,1483.2925251660852,2013.6205822326042,1641.0488725142056,1372.592115229449
1034.0578443005281,1465.0172652824756,2106.038816020705,1907.9724779213645,1271.47391539986,1443.17372315717
879.8997564823189,983.9176616058691,1324.0687608426883,1638.1386763695912,1372.460253542933,1800.305697667765
989.8804960232492,1867.3517848704666,1230.3801318790056,1726.5869733801699,1722.5784220987691,1619.5043656273888
841.262587654153,1079.4740125743112,1403.8525897408333,1238.6649374602625,1714.9665529109027,1450.814121819738
1057.859837054167,1582.5301332642891,2081.0813755231015,2019.9758921296402,1535.3084967310206,1070.4129410308908
976.7167693080021,1695.3051968885532,1321.398985358612,1544.405031009433,1831.409157129552,1783.8362133273056
974.7400896137244,1234.0670405588382,1795.3156276956179,1529.9039104796416,1834.7903070533355,1548.1865471402755
904.4932500084623,1392.5392018496377,1717.842558698667,1469.9541197375272,1111.8338200599749,1470.6129854686108
817.4486643464311,923.14747332891,1037.6063308125445,1475.9886514520178,1452.7420736934646,1667.3370533249354
903.5302880668585,1041.423923361255,1419.3647225603825,1630.1675570769023,1774.2584158600705,1381.214947707866
898.5489612761395,1143.044392984787,1625.6251325143044,1546.9093864904955,1566.0872146421877,1241.5292163115491
900.5650632669324,1557.0123825866108,1397.9217757467195,1393.3849835901476,1849.6511260855054,1003.9226412517997
946.4218764189931,1760.79316602453,1124.0747523132254,1528.7307587989183,1951.8595357281556,1605.2303876325682
957.3623215717657,1418.327343726222,1881.6083169402468,1605.5453851402963,1394.038782528328,1181.4991226089396
929.3046728952457,950.9392347304072,1439.6599451189309,1719.186933177909,1944.7670920325645,1385.452751054395
896.6391477091175,1318.2584851034733,1844.8498087152745,1264.6531891742234,1764.710702140559,870.4078444477705
899.6131615910878,1872.008755592245,1011.7778804997605,1697.3348391398438,1491.6655419285867,1076.5136616410152
915.8992429489533,1037.4459019491708,1420.872296994526,2052.9866250617415,1274.2011072716355,1321.4076630132035
1077.6045838588836,1652.5155468895837,1554.7218654915239,2060.2618576945674,1850.0266519653221,1719.5195580886352
944.2178290805028,1616.005736396952,935.3570286930096,2134.978232620577,1153.289967833525,1920.1755723088643
992.0013067271869,1491.9096137425665,2094.837136588968,1302.2863535396773,1652.9750050547402,1545.9134186812346
919.2730739874526,1931.2100780520752,1142.339082334455,1293.2102746431385,1414.382394370796,2122.5609437645057
994.5329321365977,1590.7064602832797,1384.13263363413,1582.5392562334152,2003.945336452925,1716.5891841711027
1037.675408666129,1969.2525234296636,1195.6266275772105,1833.915887649573,1615.4692348324418,2147.8618631014906
846.5180355752045,1737.6783412056197,1105.4959437517728,1415.8729209954686,1456.6836497302804,991.2388382857238
937.8704186054679,1689.4335832053853,1253.2978423195502,1561.6832303164547,1875.4692871020293,1109.0365526883077
919.2536163570203,1818.212313557571,1344.0460655309666,1562.9942457917523,1458.6273050864427,1194.4922208839102
